id,batch,module,severity,category,abi,file,symbol,title,recommendation
QC-4,B7,QC,medium,silent-failure,source-compatible,src/openms/include/OpenMS/QC/FragmentMassError.h,FragmentMassError::Statistics / getResults,"Zero-valued Statistics is pushed on no-data, indistinguishable from a real measurement of 0 ppm","Initialize Statistics fields to NaN (additive, source-compatible since the struct stays the same size/layout) or add a count/valid flag so callers can distinguish 'no data' from 'zero error'. Document the no-data behavior either way."
QC-6,B7,QC,medium,misleading-name,none,src/openms/source/QC/Contaminants.cpp,Contaminants::ContaminantsSummary::empty_features,"empty_features.first counts empty PeptideIdentifications, not features, and can exceed the total","Either rename/redefine the field to reflect 'features or PSMs without a usable sequence' and fix the doc, or count distinct features (break out of the inner loop after the first empty id, or use a per-feature flag). Implementation/doc change only; struct layout unchanged, no ABI impact."
QC-7,B7,QC,medium,silent-failure,none,src/openms/source/QC/IdentificationSummary.cpp,IdentificationSummary::compute,compute() returns NaN means or throws on empty/partial input with no documented contract,"Guard the divisions (return 0 or NaN deliberately and documented) and the front() calls (check empty()), and document the empty-input behavior. Pure implementation change, no ABI impact."
QC-9,B7,QC,medium,doc-contract-mismatch,none,src/openms/include/OpenMS/QC/PeptideMass.h,PeptideMass::compute,"Doc says 'all PeptideHits' get annotated, but only the first hit per PeptideIdentification is touched","Fix the doc to say 'first PeptideHit of each PeptideIdentification' (source-compatible), or loop over all hits if all were intended."
QC-10,B7,QC,medium,return-value,source-compatible,src/openms/include/OpenMS/QC/TIC.h,TIC::getResults,"TIC::getResults() is declared but never defined, and its type is inconsistent with compute()'s actual result",Remove the getResults() declaration from TIC.h (the metric is stateless by design). Removing an unimplemented member is effectively source-compatible since no caller can currently link against it.
QC-13,B7,QC,medium,surprising-default,source-compatible,src/openms/include/OpenMS/QC/PSMExplainedIonCurrent.h,PSMExplainedIonCurrent::compute,Default tolerance=20 is unit-blind: passing tolerance_unit=DA without tolerance gives a 20 Dalton match window,"Make the default depend on the unit (e.g. require an explicit tolerance when DA is chosen), or document that the 20 default is ppm-only and a Da tolerance must always be passed. Doc-only change is source-compatible."
QC-16,B7,QC,medium,asymmetric-api,source-compatible,src/openms/include/OpenMS/QC/Ms2IdentificationRate.h,Ms2IdentificationRate::compute,"compute() appends to the results vector with no reset; repeated calls accumulate, and getResults() has no clear()",Document the accumulating semantics on compute()/getResults() and/or add a public clear(). Additive (add clear()) is ABI-safe; doc clarification is source-compatible.
QC-20,B7,QC,medium,inconsistent-convention,source-compatible,src/openms/include/OpenMS/QC/MQEvidenceExporter.h,MQEvidence::exportFeatureMap / MQMsms::exportFeatureMap,Sibling exportFeatureMap() signatures disagree on whether MSExperiment is optional,"Make the two signatures consistent. Either require exp in both or default it in both. Adding a default to MQMsms is source-compatible; removing the default from MQEvidence would be a breaking source change, so prefer aligning toward the optional form."
SYST-2,B7,SYSTEM,medium,return-value,source-compatible,src/openms/include/OpenMS/SYSTEM/File.h,File::fileSize,"fileSize returns -1 on error but the return type is unsigned, so the sentinel becomes the maximum UInt64","Either return a signed Int64 (ABI-breaking) or, additively, document the exact sentinel value 'std::numeric_limits<UInt64>::max()' and add a named constant so callers compare correctly. At minimum, change the doc to say the sentinel is the maximum UInt64, not '-1'."
SYST-3,B7,SYSTEM,medium,silent-failure,none,src/openms/source/SYSTEM/SysInfo.cpp,SysInfo::MemUsage::delta / SysInfo::MemUsage::diff_str_,delta() never reports a memory decrease: the negative sign is computed then discarded,"Build the magnitude string first, then prepend the sign (use '+=' or compose 'sign + magnitude'). Internal helper fix; no API change."
SYST-8,B7,SYSTEM,medium,return-value,none,src/openms/include/OpenMS/SYSTEM/Network.h,Network::downloadFile,downloadFile returns void and the actual on-disk filename is unknowable to the caller (auto-renamed to .0/.1 on collision),"Additive, ABI-safe fix: add an overload `static std::string downloadFile(const std::string& url, const std::string& download_folder)` (or a new `downloadFileTo`) that returns the final on-disk path. Keep the existing void signature for compatibility. Document that the void overload's destination filename is non-deterministic under collisions."
SYST-9,B7,SYSTEM,medium,inconsistent-convention,none,src/openms/include/OpenMS/SYSTEM/JavaInfo.h,JavaInfo::canRun / PythonInfo::canRun,Sibling canRun() methods (explicitly cross-referenced as analogous) have incompatible signatures and error-reporting models,"Document the divergence prominently in both headers. For convergence without breaking ABI, add overloads so each class offers both the logging form and the error_msg form. Avoid changing the existing signatures (ABI break)."
APPL-1,B7,APPLICATIONS,medium,hidden-side-effect,none,src/openms/include/OpenMS/APPLICATIONS/TOPPBase.h,TOPPBase::getOutputDirOption,getOutputDirOption() creates the directory on disk as a side effect of a getter,"Document the directory-creation side effect in the header (and that it may throw if creation fails), or split into a pure getOutputDirOption() plus an explicit ensureOutputDir_()/createOutputDir_() helper. Documenting is source- and ABI-compatible; splitting is additive (add new method, keep old). At minimum the surprise must be in the declared contract."
APPL-3,B7,APPLICATIONS,medium,return-value,none,src/openms/include/OpenMS/APPLICATIONS/OpenSwathBase.h,TOPPOpenSwathBase::loadSwathFiles,loadSwathFiles returns bool 'success' but most real failures throw instead of returning false,"Clarify the header @return to state explicitly that the bool reflects only the window gap/overlap check and that other errors (load failures, mixed input types) are reported via exceptions. Documentation-only; ABI-neutral."
IONM-4,B7,IONMOBILITY,medium,silent-failure,none,src/openms/include/OpenMS/IMAGING/IonImage.h,IonImage::getIntensity,"Returns 0.0 for never-written pixels, indistinguishable from a true zero intensity","Behavior is documented and ABI-stable; keep getIntensity but make the mask coupling unmissable in docs and consider an additive helper like `std::optional<double> getIntensityIfPresent(x,y)`. Additive only; no ABI break."
CONC-2,B1,CONCEPT,low,unclear-documentation,none,src/openms/include/OpenMS/CONCEPT/Exception.h,Exception::BaseException::getMessage,"getName() returns the exception class name, getMessage() returns what(); the ctor's 'name' is the class label, not a human name",Clarify in the header docs that getName() yields the exception class identifier and getMessage() yields the fully-formatted what() string (not the verbatim constructor argument). ABI: doc-only.
CONC-3,B1,CONCEPT,low,const-correctness,source-compatible,src/openms/include/OpenMS/CONCEPT/Constants.h,OpenMS::Constants::EPSILON,"EPSILON is a mutable global 'constant' while its siblings (PI, E, ...) are const","If mutability is intentional, document it as a tunable global (and note thread-safety); otherwise make it `inline const double` (or `constexpr`) to match siblings. Marking it const is potentially source-breaking for any code that assigns to it, so prefer adding a setter or documenting; abi_impact reflects the const-ification."
CONC-5,B1,CONCEPT,low,surprising-throw,none,src/openms/include/OpenMS/CONCEPT/EnumHelpers.h,OpenMS::Helpers::indexOf,indexOf throws ElementNotFound instead of returning a not-found sentinel,"Document the throwing behavior in the header, and/or add a non-throwing companion (e.g. `tryIndexOf` returning std::optional<Size> or a sentinel) for callers doing membership-style lookups. ABI: additive overload is non-breaking."
CONC-6,B1,CONCEPT,low,other,source-compatible,src/openms/include/OpenMS/CONCEPT/EnumHelpers.h,OpenMS::Helpers::indexOf,"Header uses Size, std::find and Exception::ElementNotFound without including the headers that define them","Add the required includes (<algorithm>, <iterator>, OpenMS/CONCEPT/Types.h, OpenMS/CONCEPT/Exception.h) so the header is self-contained. ABI: source-compatible, additive includes only."
CONC-7,B1,CONCEPT,low,const-correctness,source-compatible,src/openms/include/OpenMS/CONCEPT/CommonEnums.h,OpenMS::DIM_NAMES / DIM_NAMES_SHORT / MZ_UNIT_NAMES,"Public enum-name lookup arrays are mutable global string_view arrays, not const",Declare these as `inline constexpr std::string_view[]` (or `static const`) so they are immutable. Const-ifying is essentially source-compatible (read accesses are unaffected) and prevents accidental global mutation.
CONC-8,B1,CONCEPT,low,hidden-side-effect,source-compatible,src/openms/include/OpenMS/CONCEPT/GlobalExceptionHandler.h,Exception::GlobalExceptionHandler setters (setName/setMessage/setLine/setFile/setFunction/set),Static setters mutate a process-wide singleton's last-exception state with no indication of global/thread scope,"Document the global, non-thread-safe, last-exception-wins semantics in the header; consider deprecating the public setters (they are primarily for BaseException's own bookkeeping). Also note `throw()` is a removed dynamic exception specification in C++17 and should be `noexcept`. ABI: doc + spec change are source-compatible."
CONC-10,B1,CONCEPT,low,const-correctness,none,src/openms/include/OpenMS/CONCEPT/ProgressLogger.h,ProgressLogger::setLogType,const setLogType deletes and reallocates the logger object,"Keep the const interface for ABI stability but document explicitly that setLogType reallocates current_logger_ and is not thread-safe / must be called before sharing the object across threads. Long term, prefer a non-const setter or a smart-pointer member to make the mutation visible at the call site."
CONC-11,B1,CONCEPT,low,hidden-side-effect,none,src/openms/include/OpenMS/CONCEPT/ProgressLogger.h,ProgressLogger::recursion_depth_ / startProgress,Nesting/recursion depth is a single static shared across ALL ProgressLogger instances and threads,Document that recursion_depth_ is global state intended only for single-threaded nested progress and must not be relied upon across instances/threads; or make it non-static (per-instance) which would be a behavior change. ABI: making it non-static or thread-local would change layout (breaking); the doc-only fix is ABI-safe.
CONC-12,B1,CONCEPT,low,misleading-name,source-compatible,src/openms/include/OpenMS/CONCEPT/LogStream.h,OpenMS::Logger::LogStream::operator->,"operator-> on a LogStream returns the buffer, not a self-like proxy","Document clearly that operator-> exposes the underlying LogStreamBuf (so '->' members are buffer members, distinct from same-named LogStream methods). Renaming/removing would break call sites, so prefer a doc clarification plus, optionally, an explicitly named accessor like 'buf()'."
